Downloaded from: https://www.eea.europa.eu/en/analysis/indicators/water-abstraction-by-source-and/water-abstraction-by-economic-sector

Publisher ,European Environment Agency,EEA

Sources ,https://www.eea.europa.eu/en/datahub/datahubitem-view/a4324714-784a-4763-b8b9-b8939ead87fe?activeAccordion=1092906,European Environment Agency (EEA),"Waterbase - Water Quantity, 2023"
 ,https://ec.europa.eu/eurostat/databrowser/view/env_wat_abs/default/table?lang=en&category=env.env_wat.env_nwat,Eurostat - Statistical Office of the European Union (ESTAT),Annual freshwater abstraction by source and sector

Geographical coverage ,"Cyprus, Portugal, Spain, Malta, Denmark, Iceland, Switzerland, Sweden, Netherlands, Austria, Belgium, Germany, Luxembourg, Ireland, Türkiye, France, Liechtenstein, Slovakia, Czechia, Norway, Italy, Slovenia, Montenegro, Croatia, Bosnia and Herzegovina, Greece, Estonia, Latvia, Lithuania, Serbia, Finland, North Macedonia, Hungary, Bulgaria, Albania, Poland, Romania, Kosovo (UNSCR 1244/99)"

Temporal coverage ,"2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023"

EIONET,countryCode,Country,phenomenonTimePeriod_year,Agriculture_Million m3,Construction_Million m3,Electricity cooling_Million m3,Manufacturing_Million m3,Mining and Quarrying_Million m3,Public water supply_Million m3,dataSource
EU,LT,Lithuania,2009,,,,,11.4,,WAT007 2000-2022
EU,LT,Lithuania,2010,,,,,15.2,,WAT007 2000-2022
EU,LT,Lithuania,2011,,,,,15.9,,WAT007 2000-2022
EU,LT,Lithuania,2012,,,,,17.9,,WAT007 2000-2022
EU,LT,Lithuania,2013,,,,,15.4,,WAT007 2000-2022
EU,LT,Lithuania,2014,,,,,12,,WAT007 2000-2022
EU,LT,Lithuania,2015,,,,,10.7,,WAT007 2000-2022
EU,LT,Lithuania,2016,,,,,14.8,,WAT007 2000-2022
EU,LT,Lithuania,2017,,,,,15.9,,WAT007 2000-2022
EU,LT,Lithuania,2018,,,,,14.9,,WAT007 2000-2022
EU,LT,Lithuania,2019,,,,,14.2,,WAT007 2000-2022
EU,LT,Lithuania,2020,,,,,15,,WAT007 2000-2022
EU,LT,Lithuania,2021,,,,,15.3,,WAT007 2000-2022
EU,LT,Lithuania,2022,,,,,16.4,,WAT007 2000-2022
EU,LT,Lithuania,2023,,,,,18.7,,ESTAT env_wat_a
EU,LT,Lithuania,2000,,,,32,,,WAT007 2000-2022
EU,LT,Lithuania,2001,,,,30.4,,,WAT007 2000-2022
EU,LT,Lithuania,2002,,,,32,,,WAT007 2000-2022
EU,LT,Lithuania,2003,,,,32.3,,,WAT007 2000-2022
EU,LT,Lithuania,2004,,,,31.7,,,WAT007 2000-2022
EU,LT,Lithuania,2005,,,,31.4,,,WAT007 2000-2022
EU,LT,Lithuania,2006,,,,32.3,,,WAT007 2000-2022
EU,LT,Lithuania,2007,,,,34,,,WAT007 2000-2022
EU,LT,Lithuania,2008,,,,30.4,,,WAT007 2000-2022
EU,LT,Lithuania,2009,,,,25.6,,,WAT007 2000-2022
EU,LT,Lithuania,2010,,,,24.3,,,WAT007 2000-2022
EU,LT,Lithuania,2011,,,,28.5,,,WAT007 2000-2022
EU,LT,Lithuania,2012,,,,32.7,,,WAT007 2000-2022
EU,LT,Lithuania,2013,,,,31.3,,,WAT007 2000-2022
EU,LT,Lithuania,2014,,,,30.5,,,WAT007 2000-2022
EU,LT,Lithuania,2015,,,,30.6,,,WAT007 2000-2022
EU,LT,Lithuania,2016,,,,30.2,,,WAT007 2000-2022
EU,LT,Lithuania,2017,,,,32.6,,,WAT007 2000-2022
EU,LT,Lithuania,2018,,,,31.4,,,WAT007 2000-2022
EU,LT,Lithuania,2019,,,,31,,,WAT007 2000-2022
EU,LT,Lithuania,2020,,,,31.2,,,WAT007 2000-2022
EU,LT,Lithuania,2021,,,,30.1,,,WAT007 2000-2022
EU,LT,Lithuania,2022,,,,24.8,,,WAT007 2000-2022
EU,LT,Lithuania,2023,,,,24.3,,,ESTAT env_wat_a
EU,LT,Lithuania,2000,,,1978.9,,,,WAT007 2000-2022
EU,LT,Lithuania,2001,,,2481.1,,,,WAT007 2000-2022
EU,LT,Lithuania,2002,,,2856.2,,,,WAT007 2000-2022
EU,LT,Lithuania,2003,,,3041.4,,,,WAT007 2000-2022
EU,LT,Lithuania,2004,,,3007.2,,,,WAT007 2000-2022
EU,LT,Lithuania,2005,,,2097.5,,,,WAT007 2000-2022
EU,LT,Lithuania,2006,,,1786.9,,,,WAT007 2000-2022
EU,LT,Lithuania,2007,,,1978.5,,,,WAT007 2000-2022
EU,LT,Lithuania,2008,,,1983.3,,,,WAT007 2000-2022
EU,LT,Lithuania,2009,,,2137.7,,,,WAT007 2000-2022
EU,LT,Lithuania,2010,,,394.5,,,,WAT007 2000-2022
EU,LT,Lithuania,2011,,,267.6,,,,WAT007 2000-2022
EU,LT,Lithuania,2012,,,351,,,,WAT007 2000-2022
EU,LT,Lithuania,2013,,,159.5,,,,WAT007 2000-2022
EU,LT,Lithuania,2014,,,120.6,,,,WAT007 2000-2022
EU,LT,Lithuania,2015,,,143.6,,,,WAT007 2000-2022
EU,LT,Lithuania,2016,,,72,,,,WAT007 2000-2022
EU,LT,Lithuania,2017,,,22.6,,,,WAT007 2000-2022
EU,LT,Lithuania,2018,,,15.4,,,,WAT007 2000-2022
EU,LT,Lithuania,2019,,,12.5,,,,WAT007 2000-2022
EU,LT,Lithuania,2020,,,131.2,,,,WAT007 2000-2022
EU,LT,Lithuania,2021,,,87.5,,,,WAT007 2000-2022
EU,LT,Lithuania,2022,,,38.2,,,,WAT007 2000-2022
EU,LT,Lithuania,2023,,,56.9,,,,ESTAT env_wat_a
EU,LT,Lithuania,2000,,,,,,140.1,WAT007 2000-2022
EU,LT,Lithuania,2001,,,,,,132.7,WAT007 2000-2022
EU,LT,Lithuania,2002,,,,,,134.8,WAT007 2000-2022
EU,LT,Lithuania,2003,,,,,,137.4,WAT007 2000-2022
EU,LT,Lithuania,2004,,,,,,139.7,WAT007 2000-2022
EU,LT,Lithuania,2005,,,,,,140.7,WAT007 2000-2022
EU,LT,Lithuania,2006,,,,,,143.6,WAT007 2000-2022
EU,LT,Lithuania,2007,,,,,,141.2,WAT007 2000-2022
EU,LT,Lithuania,2008,,,,,,138.7,WAT007 2000-2022
EU,LT,Lithuania,2009,,,,,,130.4,WAT007 2000-2022
EU,LT,Lithuania,2010,,,,,,128.6,WAT007 2000-2022
EU,LT,Lithuania,2011,,,,,,126.5,WAT007 2000-2022
EU,LT,Lithuania,2012,,,,,,122.3,WAT007 2000-2022
EU,LT,Lithuania,2013,,,,,,129,WAT007 2000-2022
EU,LT,Lithuania,2014,,,,,,130.9,WAT007 2000-2022
EU,LT,Lithuania,2015,,,,,,129.7,WAT007 2000-2022
EU,LT,Lithuania,2016,,,,,,130.4,WAT007 2000-2022
EU,LT,Lithuania,2017,,,,,,129,WAT007 2000-2022
EU,LT,Lithuania,2018,,,,,,135.9,WAT007 2000-2022
EU,LT,Lithuania,2019,,,,,,136.7,WAT007 2000-2022
EU,LT,Lithuania,2020,,,,,,133.8,WAT007 2000-2022
EU,LT,Lithuania,2021,,,,,,137.4,WAT007 2000-2022
EU,LT,Lithuania,2022,,,,,,136.8,WAT007 2000-2022
EU,LT,Lithuania,2023,,,,,,138.7,ESTAT env_wat_a
EU,LT,Lithuania,2000,,0.2,,,,,WAT007 2000-2022
EU,LT,Lithuania,2001,,0.2,,,,,WAT007 2000-2022
EU,LT,Lithuania,2002,,0.3,,,,,WAT007 2000-2022
EU,LT,Lithuania,2003,,0.3,,,,,WAT007 2000-2022
EU,LT,Lithuania,2004,,0.3,,,,,WAT007 2000-2022
EU,LT,Lithuania,2005,,0.2,,,,,WAT007 2000-2022
EU,LT,Lithuania,2006,,0.2,,,,,WAT007 2000-2022
EU,LT,Lithuania,2007,,0.1,,,,,WAT007 2000-2022
EU,LT,Lithuania,2008,,0.6,,,,,WAT007 2000-2022
EU,LT,Lithuania,2009,,0.3,,,,,WAT007 2000-2022
EU,LT,Lithuania,2010,,0.5,,,,,WAT007 2000-2022
EU,LT,Lithuania,2011,,0.5,,,,,WAT007 2000-2022
EU,LT,Lithuania,2012,,0.2,,,,,WAT007 2000-2022
EU,LT,Lithuania,2013,,0.5,,,,,WAT007 2000-2022
EU,LT,Lithuania,2014,,0.4,,,,,WAT007 2000-2022
EU,LT,Lithuania,2015,,0.3,,,,,WAT007 2000-2022
EU,LT,Lithuania,2016,,0.4,,,,,WAT007 2000-2022
EU,LT,Lithuania,2017,,0.5,,,,,WAT007 2000-2022
EU,LT,Lithuania,2018,,0.5,,,,,WAT007 2000-2022
EU,LT,Lithuania,2019,,0.2,,,,,WAT007 2000-2022
EU,LT,Lithuania,2020,,0,,,,,WAT007 2000-2022
EU,LT,Lithuania,2021,,0,,,,,WAT007 2000-2022
EU,LT,Lithuania,2022,,0,,,,,WAT007 2000-2022
EU,LT,Lithuania,2023,,0,,,,,ESTAT env_wat_a

