Downloaded from: https://www.eea.europa.eu/en/analysis/indicators/water-abstraction-by-source-and/water-abstraction-by-economic-sector

Publisher ,European Environment Agency,EEA

Sources ,https://www.eea.europa.eu/en/datahub/datahubitem-view/a4324714-784a-4763-b8b9-b8939ead87fe?activeAccordion=1092906,European Environment Agency (EEA),"Waterbase - Water Quantity, 2023"
 ,https://ec.europa.eu/eurostat/databrowser/view/env_wat_abs/default/table?lang=en&category=env.env_wat.env_nwat,Eurostat - Statistical Office of the European Union (ESTAT),Annual freshwater abstraction by source and sector

Geographical coverage ,"Cyprus, Portugal, Spain, Malta, Denmark, Iceland, Switzerland, Sweden, Netherlands, Austria, Belgium, Germany, Luxembourg, Ireland, Türkiye, France, Liechtenstein, Slovakia, Czechia, Norway, Italy, Slovenia, Montenegro, Croatia, Bosnia and Herzegovina, Greece, Estonia, Latvia, Lithuania, Serbia, Finland, North Macedonia, Hungary, Bulgaria, Albania, Poland, Romania, Kosovo (UNSCR 1244/99)"

Temporal coverage ,"2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023"

EIONET,countryCode,Country,phenomenonTimePeriod_year,Agriculture_Million m3,Construction_Million m3,Electricity cooling_Million m3,Manufacturing_Million m3,Mining and Quarrying_Million m3,Public water supply_Million m3,dataSource

Non-EU,IS,Iceland,2000,166.1,,,,,,WAT007 2000-2022
Non-EU,IS,Iceland,2001,166.1,,,,,,WAT007 2000-2022
Non-EU,IS,Iceland,2002,166.1,,,,,,WAT007 2000-2022
Non-EU,IS,Iceland,2003,166.1,,,,,,WAT007 2000-2022
Non-EU,IS,Iceland,2004,166.1,,,,,,WAT007 2000-2022
Non-EU,IS,Iceland,2005,166.1,,,,,,WAT007 2000-2022
Non-EU,IS,Iceland,2006,96.1,,,,,,WAT007 2000-2022
Non-EU,IS,Iceland,2007,97.2,,,,,,WAT007 2000-2022
Non-EU,IS,Iceland,2008,96.9,,,,,,WAT007 2000-2022
Non-EU,IS,Iceland,2009,95.7,,,,,,WAT007 2000-2022
Non-EU,IS,Iceland,2010,97,,,,,,WAT007 2000-2022
Non-EU,IS,Iceland,2011,96,,,,,,WAT007 2000-2022
Non-EU,IS,Iceland,2012,97.9,,,,,,WAT007 2000-2022
Non-EU,IS,Iceland,2013,97.7,,,,,,WAT007 2000-2022
Non-EU,IS,Iceland,2014,97.1,,,,,,WAT007 2000-2022
Non-EU,IS,Iceland,2015,95.5,,,,,,WAT007 2000-2022
Non-EU,IS,Iceland,2016,95.1,,,,,,WAT007 2000-2022
Non-EU,IS,Iceland,2017,95,,,,,,WAT007 2000-2022
Non-EU,IS,Iceland,2018,95.7,,,,,,WAT007 2000-2022
Non-EU,IS,Iceland,2019,95.8,,,,,,WAT007 2000-2022
Non-EU,IS,Iceland,2020,107.2,,,,,,EEA estimate based on ESTAT Utilised Agricultural Area ;WAT007 2000-2022
Non-EU,IS,Iceland,2021,107.6,,,,,,EEA estimate based on ESTAT Utilised Agricultural Area ;WAT007 2000-2022
Non-EU,IS,Iceland,2022,107,,,,,,EEA estimate based on ESTAT Utilised Agricultural Area ;WAT007 2000-2022
Non-EU,IS,Iceland,2023,94.1,,,,,,EEA estimate based on ESTAT Utilised Agricultural Area 
Non-EU,IS,Iceland,2000,,,,,0,,WAT007 2000-2022
Non-EU,IS,Iceland,2001,,,,,0,,WAT007 2000-2022
Non-EU,IS,Iceland,2002,,,,,0,,WAT007 2000-2022
Non-EU,IS,Iceland,2003,,,,,0,,WAT007 2000-2022
Non-EU,IS,Iceland,2004,,,,,0,,WAT007 2000-2022
