Downloaded from: https://www.eea.europa.eu/en/analysis/indicators/water-abstraction-by-source-and/water-abstraction-by-economic-sector

Publisher ,European Environment Agency,EEA

Sources ,https://www.eea.europa.eu/en/datahub/datahubitem-view/a4324714-784a-4763-b8b9-b8939ead87fe?activeAccordion=1092906,European Environment Agency (EEA),"Waterbase - Water Quantity, 2023"
 ,https://ec.europa.eu/eurostat/databrowser/view/env_wat_abs/default/table?lang=en&category=env.env_wat.env_nwat,Eurostat - Statistical Office of the European Union (ESTAT),Annual freshwater abstraction by source and sector

Geographical coverage ,"Cyprus, Portugal, Spain, Malta, Denmark, Iceland, Switzerland, Sweden, Netherlands, Austria, Belgium, Germany, Luxembourg, Ireland, Türkiye, France, Liechtenstein, Slovakia, Czechia, Norway, Italy, Slovenia, Montenegro, Croatia, Bosnia and Herzegovina, Greece, Estonia, Latvia, Lithuania, Serbia, Finland, North Macedonia, Hungary, Bulgaria, Albania, Poland, Romania, Kosovo (UNSCR 1244/99)"

Temporal coverage ,"2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023"

EIONET,countryCode,Country,phenomenonTimePeriod_year,Agriculture_Million m3,Construction_Million m3,Electricity cooling_Million m3,Manufacturing_Million m3,Mining and Quarrying_Million m3,Public water supply_Million m3,dataSource
Non-EU,XK,Kosovo*,2018,70.2,,,,,,WAT007 2000-2022
Non-EU,XK,Kosovo*,2019,71,,,,,,WAT007 2000-2022
Non-EU,XK,Kosovo*,2020,71,,,,,,WAT007 2000-2022
Non-EU,XK,Kosovo*,2021,71,,,,,,WAT007 2000-2022
Non-EU,XK,Kosovo*,2022,71,,,,,,WAT007 2000-2022
Non-EU,XK,Kosovo*,2023,71.6,,,,,,EEA estimate based on ESTAT Utilised Agricultural Area 
Non-EU,XK,Kosovo*,2000,,,,,0,,WAT007 2000-2022
Non-EU,XK,Kosovo*,2001,,,,,0,,WAT007 2000-2022
Non-EU,XK,Kosovo*,2002,,,,,0,,WAT007 2000-2022
Non-EU,XK,Kosovo*,2003,,,,,0,,WAT007 2000-2022
Non-EU,XK,Kosovo*,2004,,,,,0,,WAT007 2000-2022
Non-EU,XK,Kosovo*,2005,,,,,0,,WAT007 2000-2022
Non-EU,XK,Kosovo*,2006,,,,,0,,WAT007 2000-2022
Non-EU,XK,Kosovo*,2007,,,,,0,,WAT007 2000-2022
Non-EU,XK,Kosovo*,2008,,,,,0,,WAT007 2000-2022
Non-EU,XK,Kosovo*,2009,,,,,0,,WAT007 2000-2022
Non-EU,XK,Kosovo*,2010,,,,,3,,WAT007 2000-2022
Non-EU,XK,Kosovo*,2011,,,,,3,,WAT007 2000-2022
Non-EU,XK,Kosovo*,2012,,,,,3,,WAT007 2000-2022
Non-EU,XK,Kosovo*,2013,,,,,3,,WAT007 2000-2022
Non-EU,XK,Kosovo*,2014,,,,,3.1,,WAT007 2000-2022
Non-EU,XK,Kosovo*,2015,,,,,3.1,,WAT007 2000-2022
Non-EU,XK,Kosovo*,2016,,,,,2,,WAT007 2000-2022
Non-EU,XK,Kosovo*,2017,,,,,2.5,,WAT007 2000-2022
Non-EU,XK,Kosovo*,2018,,,,,2.3,,WAT007 2000-2022
Non-EU,XK,Kosovo*,2019,,,,,3.2,,WAT007 2000-2022
Non-EU,XK,Kosovo*,2000,,,,0,,,WAT007 2000-2022
Non-EU,XK,Kosovo*,2001,,,,0,,,WAT007 2000-2022
Non-EU,XK,Kosovo*,2002,,,,0,,,WAT007 2000-2022
Non-EU,XK,Kosovo*,2003,,,,0,,,WAT007 2000-2022
Non-EU,XK,Kosovo*,2004,,,,0,,,WAT007 2000-2022
Non-EU,XK,Kosovo*,2005,,,,0,,,WAT007 2000-2022
Non-EU,XK,Kosovo*,2006,,,,0,,,WAT007 2000-2022
Non-EU,XK,Kosovo*,2007,,,,0,,,WAT007 2000-2022
Non-EU,XK,Kosovo*,2008,,,,0,,,WAT007 2000-2022
Non-EU,XK,Kosovo*,2009,,,,0,,,WAT007 2000-2022
Non-EU,XK,Kosovo*,2010,,,,15.8,,,WAT007 2000-2022
Non-EU,XK,Kosovo*,2011,,,,15.1,,,WAT007 2000-2022
Non-EU,XK,Kosovo*,2012,,,,15.2,,,WAT007 2000-2022
Non-EU,XK,Kosovo*,2013,,,,15.7,,,WAT007 2000-2022
Non-EU,XK,Kosovo*,2014,,,,13.8,,,WAT007 2000-2022
Non-EU,XK,Kosovo*,2015,,,,17.4,,,WAT007 2000-2022
Non-EU,XK,Kosovo*,2016,,,,16.6,,,WAT007 2000-2022
Non-EU,XK,Kosovo*,2017,,,,15.5,,,WAT007 2000-2022
Non-EU,XK,Kosovo*,2018,,,,15.1,,,WAT007 2000-2022
Non-EU,XK,Kosovo*,2019,,,,16.3,,,WAT007 2000-2022
Non-EU,XK,Kosovo*,2000,,,7,,,,WAT007 2000-2022
Non-EU,XK,Kosovo*,2001,,,8.9,,,,WAT007 2000-2022
Non-EU,XK,Kosovo*,2002,,,8.8,,,,WAT007 2000-2022
Non-EU,XK,Kosovo*,2003,,,8.6,,,,WAT007 2000-2022
Non-EU,XK,Kosovo*,2004,,,9.7,,,,WAT007 2000-2022
Non-EU,XK,Kosovo*,2005,,,10.6,,,,WAT007 2000-2022
Non-EU,XK,Kosovo*,2006,,,11.1,,,,WAT007 2000-2022
Non-EU,XK,Kosovo*,2007,,,12.4,,,,WAT007 2000-2022
Non-EU,XK,Kosovo*,2008,,,11.5,,,,WAT007 2000-2022
Non-EU,XK,Kosovo*,2009,,,13.4,,,,WAT007 2000-2022
Non-EU,XK,Kosovo*,2010,,,13.8,,,,WAT007 2000-2022
Non-EU,XK,Kosovo*,2011,,,12.8,,,,WAT007 2000-2022
Non-EU,XK,Kosovo*,2012,,,12.9,,,,WAT007 2000-2022
Non-EU,XK,Kosovo*,2013,,,13.7,,,,WAT007 2000-2022
Non-EU,XK,Kosovo*,2014,,,12.1,,,,WAT007 2000-2022
Non-EU,XK,Kosovo*,2015,,,14.8,,,,WAT007 2000-2022
Non-EU,XK,Kosovo*,2016,,,15.3,,,,WAT007 2000-2022
Non-EU,XK,Kosovo*,2017,,,12.3,,,,WAT007 2000-2022
Non-EU,XK,Kosovo*,2018,,,14.2,,,,WAT007 2000-2022
Non-EU,XK,Kosovo*,2019,,,15.3,,,,WAT007 2000-2022
Non-EU,XK,Kosovo*,2020,,,15.6,,,,WAT007 2000-2022
Non-EU,XK,Kosovo*,2021,,,15.9,,,,WAT007 2000-2022
Non-EU,XK,Kosovo*,2023,,,14.5,,,,EEA estimate based on ESTAT Ind_peh and Ind_pehcf
Non-EU,XK,Kosovo*,2000,,,,,,33.8,WAT007 2000-2022
Non-EU,XK,Kosovo*,2001,,,,,,34.8,WAT007 2000-2022
Non-EU,XK,Kosovo*,2002,,,,,,35.9,WAT007 2000-2022
Non-EU,XK,Kosovo*,2003,,,,,,36.9,WAT007 2000-2022
Non-EU,XK,Kosovo*,2004,,,,,,38,WAT007 2000-2022
Non-EU,XK,Kosovo*,2005,,,,,,38,WAT007 2000-2022
Non-EU,XK,Kosovo*,2006,,,,,,41,WAT007 2000-2022
Non-EU,XK,Kosovo*,2007,,,,,,42,WAT007 2000-2022
Non-EU,XK,Kosovo*,2008,,,,,,45,WAT007 2000-2022
Non-EU,XK,Kosovo*,2009,,,,,,42,WAT007 2000-2022
Non-EU,XK,Kosovo*,2010,,,,,,211.6,WAT007 2000-2022
Non-EU,XK,Kosovo*,2011,,,,,,217.5,WAT007 2000-2022
Non-EU,XK,Kosovo*,2012,,,,,,211.4,WAT007 2000-2022
Non-EU,XK,Kosovo*,2013,,,,,,207,WAT007 2000-2022
Non-EU,XK,Kosovo*,2014,,,,,,209,WAT007 2000-2022
Non-EU,XK,Kosovo*,2015,,,,,,217.1,WAT007 2000-2022
Non-EU,XK,Kosovo*,2016,,,,,,212.3,WAT007 2000-2022
Non-EU,XK,Kosovo*,2017,,,,,,223.2,WAT007 2000-2022
Non-EU,XK,Kosovo*,2018,,,,,,235.4,WAT007 2000-2022
Non-EU,XK,Kosovo*,2019,,,,,,230.3,WAT007 2000-2022
Non-EU,XK,Kosovo*,2020,,,,,,138.8,WAT007 2000-2022
Non-EU,XK,Kosovo*,2021,,,,,,140.1,WAT007 2000-2022

