Downloaded from: https://www.eea.europa.eu/en/analysis/indicators/water-abstraction-by-source-and/water-abstraction-by-economic-sector

Publisher ,European Environment Agency,EEA

Sources ,https://www.eea.europa.eu/en/datahub/datahubitem-view/a4324714-784a-4763-b8b9-b8939ead87fe?activeAccordion=1092906,European Environment Agency (EEA),"Waterbase - Water Quantity, 2023"
 ,https://ec.europa.eu/eurostat/databrowser/view/env_wat_abs/default/table?lang=en&category=env.env_wat.env_nwat,Eurostat - Statistical Office of the European Union (ESTAT),Annual freshwater abstraction by source and sector

Geographical coverage ,"Cyprus, Portugal, Spain, Malta, Denmark, Iceland, Switzerland, Sweden, Netherlands, Austria, Belgium, Germany, Luxembourg, Ireland, Türkiye, France, Liechtenstein, Slovakia, Czechia, Norway, Italy, Slovenia, Montenegro, Croatia, Bosnia and Herzegovina, Greece, Estonia, Latvia, Lithuania, Serbia, Finland, North Macedonia, Hungary, Bulgaria, Albania, Poland, Romania, Kosovo (UNSCR 1244/99)"

Temporal coverage ,"2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023"

EIONET,countryCode,Country,phenomenonTimePeriod_year,Agriculture_Million m3,Construction_Million m3,Electricity cooling_Million m3,Manufacturing_Million m3,Mining and Quarrying_Million m3,Public water supply_Million m3,dataSource

EU,BE,Belgium,2000,50.6,,,,,,WAT007 2000-2022
EU,BE,Belgium,2001,51.5,,,,,,WAT007 2000-2022
EU,BE,Belgium,2002,56.6,,,,,,WAT007 2000-2022
EU,BE,Belgium,2003,52.5,,,,,,WAT007 2000-2022
EU,BE,Belgium,2004,50.7,,,,,,WAT007 2000-2022
EU,BE,Belgium,2005,46.2,,,,,,WAT007 2000-2022
EU,BE,Belgium,2006,54.6,,,,,,WAT007 2000-2022
EU,BE,Belgium,2007,55,,,,,,WAT007 2000-2022
EU,BE,Belgium,2008,50.4,,,,,,WAT007 2000-2022
EU,BE,Belgium,2009,51.8,,,,,,WAT007 2000-2022
EU,BE,Belgium,2010,51.7,,,,,,WAT007 2000-2022
EU,BE,Belgium,2011,50.9,,,,,,WAT007 2000-2022
EU,BE,Belgium,2012,55.3,,,,,,WAT007 2000-2022
EU,BE,Belgium,2013,59.2,,,,,,WAT007 2000-2022
EU,BE,Belgium,2014,66.5,,,,,,WAT007 2000-2022
EU,BE,Belgium,2015,58.8,,,,,,WAT007 2000-2022
EU,BE,Belgium,2016,49.9,,,,,,WAT007 2000-2022
EU,BE,Belgium,2017,56.3,,,,,,WAT007 2000-2022
EU,BE,Belgium,2018,65.5,,,,,,WAT007 2000-2022
EU,BE,Belgium,2019,59.2,,,,,,WAT007 2000-2022
EU,BE,Belgium,2020,64,,,,,,WAT007 2000-2022
EU,BE,Belgium,2021,62.9,,,,,,WAT007 2000-2022
EU,BE,Belgium,2022,62.9,,,,,,WAT007 2000-2022
EU,BE,Belgium,2023,43.5,,,,,,EEA estimate based on ESTAT Utilised Agricultural Area ;ESTAT env_wat_a
EU,BE,Belgium,2000,,,,,33.1,,WAT007 2000-2022
EU,BE,Belgium,2001,,,,,30.5,,WAT007 2000-2022
EU,BE,Belgium,2002,,,,,33.2,,WAT007 2000-2022
EU,BE,Belgium,2003,,,,,22,,WAT007 2000-2022
EU,BE,Belgium,2004,,,,,37.7,,WAT007 2000-2022
EU,BE,Belgium,2005,,,,,30.7,,WAT007 2000-2022
EU,BE,Belgium,2006,,,,,35.8,,WAT007 2000-2022
EU,BE,Belgium,2007,,,,,37.5,,WAT007 2000-2022
EU,BE,Belgium,2008,,,,,41.1,,WAT007 2000-2022
EU,BE,Belgium,2009,,,,,41.8,,WAT007 2000-2022
EU,BE,Belgium,2010,,,,,39.9,,WAT007 2000-2022
EU,BE,Belgium,2011,,,,,40.5,,WAT007 2000-2022
EU,BE,Belgium,2012,,,,,39.7,,WAT007 2000-2022
EU,BE,Belgium,2013,,,,,38.7,,WAT007 2000-2022
EU,BE,Belgium,2014,,,,,37.7,,WAT007 2000-2022
EU,BE,Belgium,2015,,,,,38.7,,WAT007 2000-2022
EU,BE,Belgium,2016,,,,,39.9,,WAT007 2000-2022
EU,BE,Belgium,2017,,,,,39.4,,WAT007 2000-2022
EU,BE,Belgium,2018,,,,,42.1,,WAT007 2000-2022
EU,BE,Belgium,2019,,,,,44.8,,WAT007 2000-2022
EU,BE,Belgium,2020,,,,,43.5,,WAT007 2000-2022
EU,BE,Belgium,2021,,,,,43.5,,WAT007 2000-2022
EU,BE,Belgium,2022,,,,,43.5,,Same value as 2021
