Downloaded from: https://www.eea.europa.eu/en/analysis/indicators/water-abstraction-by-source-and/water-abstraction-by-economic-sector

Publisher ,European Environment Agency,EEA

Sources ,https://www.eea.europa.eu/en/datahub/datahubitem-view/a4324714-784a-4763-b8b9-b8939ead87fe?activeAccordion=1092906,European Environment Agency (EEA),"Waterbase - Water Quantity, 2023"
 ,https://ec.europa.eu/eurostat/databrowser/view/env_wat_abs/default/table?lang=en&category=env.env_wat.env_nwat,Eurostat - Statistical Office of the European Union (ESTAT),Annual freshwater abstraction by source and sector

Geographical coverage ,"Cyprus, Portugal, Spain, Malta, Denmark, Iceland, Switzerland, Sweden, Netherlands, Austria, Belgium, Germany, Luxembourg, Ireland, Türkiye, France, Liechtenstein, Slovakia, Czechia, Norway, Italy, Slovenia, Montenegro, Croatia, Bosnia and Herzegovina, Greece, Estonia, Latvia, Lithuania, Serbia, Finland, North Macedonia, Hungary, Bulgaria, Albania, Poland, Romania, Kosovo (UNSCR 1244/99)"

Temporal coverage ,"2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023"

EIONET,countryCode,Country,phenomenonTimePeriod_year,Agriculture_Million m3,Construction_Million m3,Electricity cooling_Million m3,Manufacturing_Million m3,Mining and Quarrying_Million m3,Public water supply_Million m3,dataSource

EU,FR,France,2000,4872,,,,,,WAT007 2000-2022
EU,FR,France,2001,4767.3,,,,,,WAT007 2000-2022
EU,FR,France,2002,4290.6,,,,,,WAT007 2000-2022
EU,FR,France,2003,5516.9,,,,,,WAT007 2000-2022
EU,FR,France,2004,5148,,,,,,WAT007 2000-2022
EU,FR,France,2005,4695.5,,,,,,WAT007 2000-2022
EU,FR,France,2006,4757.1,,,,,,WAT007 2000-2022
EU,FR,France,2007,3932.8,,,,,,WAT007 2000-2022
EU,FR,France,2008,2587.9,,,,,,WAT007 2000-2022
EU,FR,France,2009,3144.9,,,,,,WAT007 2000-2022
EU,FR,France,2010,3251.9,,,,,,WAT007 2000-2022
EU,FR,France,2011,3273.7,,,,,,WAT007 2000-2022
EU,FR,France,2012,3145.5,,,,,,WAT007 2000-2022
EU,FR,France,2013,3007.6,,,,,,WAT007 2000-2022
EU,FR,France,2014,2288,,,,,,WAT007 2000-2022
EU,FR,France,2015,3377.8,,,,,,WAT007 2000-2022
EU,FR,France,2016,3273.2,,,,,,WAT007 2000-2022
EU,FR,France,2017,3124.1,,,,,,WAT007 2000-2022
EU,FR,France,2018,3132.7,,,,,,WAT007 2000-2022
EU,FR,France,2019,3322.9,,,,,,WAT007 2000-2022
EU,FR,France,2020,3541.9,,,,,,WAT007 2000-2022
EU,FR,France,2021,2621.9,,,,,,WAT007 2000-2022
