Downloaded from: https://www.eea.europa.eu/en/analysis/indicators/water-abstraction-by-source-and/water-abstraction-by-economic-sector

Publisher ,European Environment Agency,EEA

Sources ,https://www.eea.europa.eu/en/datahub/datahubitem-view/a4324714-784a-4763-b8b9-b8939ead87fe?activeAccordion=1092906,European Environment Agency (EEA),"Waterbase - Water Quantity, 2023"
 ,https://ec.europa.eu/eurostat/databrowser/view/env_wat_abs/default/table?lang=en&category=env.env_wat.env_nwat,Eurostat - Statistical Office of the European Union (ESTAT),Annual freshwater abstraction by source and sector

Geographical coverage ,"Cyprus, Portugal, Spain, Malta, Denmark, Iceland, Switzerland, Sweden, Netherlands, Austria, Belgium, Germany, Luxembourg, Ireland, Türkiye, France, Liechtenstein, Slovakia, Czechia, Norway, Italy, Slovenia, Montenegro, Croatia, Bosnia and Herzegovina, Greece, Estonia, Latvia, Lithuania, Serbia, Finland, North Macedonia, Hungary, Bulgaria, Albania, Poland, Romania, Kosovo (UNSCR 1244/99)"

Temporal coverage ,"2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023"

EIONET,countryCode,Country,phenomenonTimePeriod_year,Agriculture_Million m3,Construction_Million m3,Electricity cooling_Million m3,Manufacturing_Million m3,Mining and Quarrying_Million m3,Public water supply_Million m3,dataSource
EU,DK,Denmark,2004,,,3.5,,,,EEA estimate based on ESTAT Ind_peh and Ind_pehcf;WAT007 2000-2022
EU,DK,Denmark,2005,,,4.4,,,,WAT007 2000-2022
EU,DK,Denmark,2006,,,3,,,,EEA estimate based on ESTAT Ind_peh and Ind_pehcf;WAT007 2000-2022
EU,DK,Denmark,2007,,,1.9,,,,EEA estimate based on ESTAT Ind_peh and Ind_pehcf;WAT007 2000-2022
EU,DK,Denmark,2008,,,2.3,,,,EEA estimate based on ESTAT Ind_peh and Ind_pehcf;WAT007 2000-2022
EU,DK,Denmark,2009,,,2,,,,EEA estimate based on ESTAT Ind_peh and Ind_pehcf;WAT007 2000-2022
EU,DK,Denmark,2010,,,2.2,,,,EEA estimate based on ESTAT Ind_peh and Ind_pehcf;WAT007 2000-2022
EU,DK,Denmark,2011,,,1.7,,,,EEA estimate based on ESTAT Ind_peh and Ind_pehcf;WAT007 2000-2022
EU,DK,Denmark,2012,,,1.5,,,,EEA estimate based on ESTAT Ind_peh and Ind_pehcf;WAT007 2000-2022
EU,DK,Denmark,2013,,,1.7,,,,EEA estimate based on ESTAT Ind_peh and Ind_pehcf;WAT007 2000-2022
EU,DK,Denmark,2014,,,2.3,,,,EEA estimate based on ESTAT Ind_peh and Ind_pehcf;WAT007 2000-2022
EU,DK,Denmark,2015,,,2.2,,,,EEA estimate based on ESTAT Ind_peh and Ind_pehcf;WAT007 2000-2022
EU,DK,Denmark,2016,,,1.5,,,,EEA estimate based on ESTAT Ind_peh and Ind_pehcf;WAT007 2000-2022
EU,DK,Denmark,2017,,,2,,,,EEA estimate based on ESTAT Ind_peh and Ind_pehcf;WAT007 2000-2022
EU,DK,Denmark,2018,,,3.1,,,,EEA estimate based on ESTAT Ind_peh and Ind_pehcf;WAT007 2000-2022
EU,DK,Denmark,2019,,,4,,,,EEA estimate based on ESTAT Ind_peh and Ind_pehcf;WAT007 2000-2022
EU,DK,Denmark,2020,,,4.1,,,,EEA estimate based on ESTAT Ind_peh and Ind_pehcf;WAT007 2000-2022
EU,DK,Denmark,2021,,,3.8,,,,EEA estimate based on ESTAT Ind_peh and Ind_pehcf;WAT007 2000-2022
EU,DK,Denmark,2022,,,1.2,,,,EEA estimate based on ESTAT Ind_peh and Ind_pehcf;WAT007 2000-2022
EU,DK,Denmark,2023,,,1.3,,,,EEA estimate based on ESTAT Ind_peh and Ind_pehcf;ESTAT env_wat_a
EU,DK,Denmark,2000,,,,,,424,WAT007 2000-2022
EU,DK,Denmark,2001,,,,,,414.8,WAT007 2000-2022
EU,DK,Denmark,2002,,,,,,427.6,WAT007 2000-2022
EU,DK,Denmark,2003,,,,,,422.3,WAT007 2000-2022
EU,DK,Denmark,2004,,,,,,432.3,WAT007 2000-2022
EU,DK,Denmark,2005,,,,,,419.7,WAT007 2000-2022
EU,DK,Denmark,2006,,,,,,403.5,WAT007 2000-2022
EU,DK,Denmark,2007,,,,,,405.7,WAT007 2000-2022
EU,DK,Denmark,2008,,,,,,410.4,EEA estimate based on ESTAT_demo_pjan;WAT007 2000-2022
EU,DK,Denmark,2009,,,,,,389.2,EEA estimate based on ESTAT_demo_pjan;WAT007 2000-2022
EU,DK,Denmark,2010,,,,,,410,WAT007 2000-2022
EU,DK,Denmark,2011,,,,,,402,WAT007 2000-2022
EU,DK,Denmark,2012,,,,,,402.3,WAT007 2000-2022
EU,DK,Denmark,2013,,,,,,399.8,WAT007 2000-2022
EU,DK,Denmark,2014,,,,,,394.1,WAT007 2000-2022
EU,DK,Denmark,2015,,,,,,384,WAT007 2000-2022
EU,DK,Denmark,2016,,,,,,390.4,WAT007 2000-2022
EU,DK,Denmark,2017,,,,,,386.3,WAT007 2000-2022
EU,DK,Denmark,2018,,,,,,401.8,WAT007 2000-2022
EU,DK,Denmark,2019,,,,,,387.1,WAT007 2000-2022
EU,DK,Denmark,2020,,,,,,400,WAT007 2000-2022
EU,DK,Denmark,2021,,,,,,389.2,WAT007 2000-2022
EU,DK,Denmark,2022,,,,,,392.2,WAT007 2000-2022
EU,DK,Denmark,2023,,,,,,399.7,ESTAT env_wat_a
EU,DK,Denmark,2010,,0,,,,,WAT007 2000-2022
EU,DK,Denmark,2011,,0,,,,,WAT007 2000-2022
EU,DK,Denmark,2012,,0,,,,,WAT007 2000-2022
EU,DK,Denmark,2013,,0,,,,,WAT007 2000-2022
EU,DK,Denmark,2014,,0,,,,,WAT007 2000-2022
EU,DK,Denmark,2015,,0,,,,,WAT007 2000-2022
EU,DK,Denmark,2016,,0,,,,,WAT007 2000-2022
EU,DK,Denmark,2017,,0,,,,,WAT007 2000-2022
EU,DK,Denmark,2018,,0,,,,,WAT007 2000-2022
EU,DK,Denmark,2019,,0,,,,,WAT007 2000-2022
EU,DK,Denmark,2020,,0,,,,,WAT007 2000-2022
EU,DK,Denmark,2021,,0,,,,,WAT007 2000-2022
EU,DK,Denmark,2022,,0,,,,,WAT007 2000-2022
EU,DK,Denmark,2023,,0,,,,,ESTAT env_wat_a

