Downloaded from: https://www.eea.europa.eu/en/analysis/indicators/water-abstraction-by-source-and/water-abstraction-by-economic-sector

Publisher ,European Environment Agency,EEA

Sources ,https://www.eea.europa.eu/en/datahub/datahubitem-view/a4324714-784a-4763-b8b9-b8939ead87fe?activeAccordion=1092906,European Environment Agency (EEA),"Waterbase - Water Quantity, 2023"
 ,https://ec.europa.eu/eurostat/databrowser/view/env_wat_abs/default/table?lang=en&category=env.env_wat.env_nwat,Eurostat - Statistical Office of the European Union (ESTAT),Annual freshwater abstraction by source and sector

Geographical coverage ,"Cyprus, Portugal, Spain, Malta, Denmark, Iceland, Switzerland, Sweden, Netherlands, Austria, Belgium, Germany, Luxembourg, Ireland, Türkiye, France, Liechtenstein, Slovakia, Czechia, Norway, Italy, Slovenia, Montenegro, Croatia, Bosnia and Herzegovina, Greece, Estonia, Latvia, Lithuania, Serbia, Finland, North Macedonia, Hungary, Bulgaria, Albania, Poland, Romania, Kosovo (UNSCR 1244/99)"

Temporal coverage ,"2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023"

EIONET,countryCode,Country,phenomenonTimePeriod_year,Agriculture_Million m3,Construction_Million m3,Electricity cooling_Million m3,Manufacturing_Million m3,Mining and Quarrying_Million m3,Public water supply_Million m3,dataSource

EU,HR,Croatia,2000,30,,,,,,WAT007 2000-2022
EU,HR,Croatia,2001,30,,,,,,WAT007 2000-2022
EU,HR,Croatia,2002,30,,,,,,WAT007 2000-2022
EU,HR,Croatia,2003,30,,,,,,WAT007 2000-2022
EU,HR,Croatia,2004,30,,,,,,WAT007 2000-2022
EU,HR,Croatia,2005,30,,,,,,WAT007 2000-2022
EU,HR,Croatia,2006,30,,,,,,WAT007 2000-2022
EU,HR,Croatia,2007,30,,,,,,WAT007 2000-2022
EU,HR,Croatia,2008,30,,,,,,WAT007 2000-2022
EU,HR,Croatia,2009,30,,,,,,WAT007 2000-2022
EU,HR,Croatia,2010,30,,,,,,WAT007 2000-2022
EU,HR,Croatia,2011,30,,,,,,WAT007 2000-2022
EU,HR,Croatia,2012,30,,,,,,WAT007 2000-2022
EU,HR,Croatia,2013,30,,,,,,WAT007 2000-2022
EU,HR,Croatia,2014,30,,,,,,WAT007 2000-2022
EU,HR,Croatia,2015,30,,,,,,WAT007 2000-2022
EU,HR,Croatia,2016,30,,,,,,WAT007 2000-2022
EU,HR,Croatia,2017,30,,,,,,WAT007 2000-2022
EU,HR,Croatia,2018,30,,,,,,WAT007 2000-2022
EU,HR,Croatia,2019,30,,,,,,WAT007 2000-2022
EU,HR,Croatia,2020,30,,,,,,WAT007 2000-2022
EU,HR,Croatia,2021,30,,,,,,WAT007 2000-2022
EU,HR,Croatia,2022,30,,,,,,WAT007 2000-2022
EU,HR,Croatia,2023,30,,,,,,ESTAT env_wat_a
EU,HR,Croatia,2000,,,,,3.5,,WAT007 2000-2022
EU,HR,Croatia,2001,,,,,2.7,,WAT007 2000-2022
EU,HR,Croatia,2002,,,,,2.8,,WAT007 2000-2022
EU,HR,Croatia,2003,,,,,2.7,,WAT007 2000-2022
EU,HR,Croatia,2004,,,,,2.8,,WAT007 2000-2022
EU,HR,Croatia,2005,,,,,2.9,,WAT007 2000-2022
EU,HR,Croatia,2006,,,,,3.2,,WAT007 2000-2022
EU,HR,Croatia,2007,,,,,3.3,,WAT007 2000-2022
EU,HR,Croatia,2008,,,,,2.1,,WAT007 2000-2022
EU,HR,Croatia,2009,,,,,2.3,,WAT007 2000-2022
EU,HR,Croatia,2010,,,,,2.4,,WAT007 2000-2022
EU,HR,Croatia,2011,,,,,1.8,,WAT007 2000-2022
EU,HR,Croatia,2012,,,,,2.3,,WAT007 2000-2022
EU,HR,Croatia,2013,,,,,2.5,,WAT007 2000-2022
EU,HR,Croatia,2014,,,,,2.3,,WAT007 2000-2022
EU,HR,Croatia,2015,,,,,2.5,,WAT007 2000-2022
EU,HR,Croatia,2016,,,,,2.3,,WAT007 2000-2022
EU,HR,Croatia,2017,,,,,2.4,,WAT007 2000-2022
EU,HR,Croatia,2018,,,,,2.5,,WAT007 2000-2022
EU,HR,Croatia,2019,,,,,2.1,,WAT007 2000-2022
EU,HR,Croatia,2020,,,,,2.4,,WAT007 2000-2022
EU,HR,Croatia,2021,,,,,2.3,,WAT007 2000-2022
EU,HR,Croatia,2022,,,,,2.4,,WAT007 2000-2022
EU,HR,Croatia,2023,,,,,2.1,,ESTAT env_wat_a
EU,HR,Croatia,2000,,,,60,,,WAT007 2000-2022
EU,HR,Croatia,2001,,,,27.4,,,WAT007 2000-2022
EU,HR,Croatia,2002,,,,28.4,,,WAT007 2000-2022
EU,HR,Croatia,2003,,,,26.7,,,WAT007 2000-2022
EU,HR,Croatia,2004,,,,26.5,,,WAT007 2000-2022
EU,HR,Croatia,2005,,,,28.8,,,WAT007 2000-2022
