Downloaded from: https://www.eea.europa.eu/en/analysis/indicators/water-abstraction-by-source-and/water-abstraction-by-economic-sector

Publisher ,European Environment Agency,EEA

Sources ,https://www.eea.europa.eu/en/datahub/datahubitem-view/a4324714-784a-4763-b8b9-b8939ead87fe?activeAccordion=1092906,European Environment Agency (EEA),"Waterbase - Water Quantity, 2023"
 ,https://ec.europa.eu/eurostat/databrowser/view/env_wat_abs/default/table?lang=en&category=env.env_wat.env_nwat,Eurostat - Statistical Office of the European Union (ESTAT),Annual freshwater abstraction by source and sector

Geographical coverage ,"Cyprus, Portugal, Spain, Malta, Denmark, Iceland, Switzerland, Sweden, Netherlands, Austria, Belgium, Germany, Luxembourg, Ireland, Türkiye, France, Liechtenstein, Slovakia, Czechia, Norway, Italy, Slovenia, Montenegro, Croatia, Bosnia and Herzegovina, Greece, Estonia, Latvia, Lithuania, Serbia, Finland, North Macedonia, Hungary, Bulgaria, Albania, Poland, Romania, Kosovo (UNSCR 1244/99)"

Temporal coverage ,"2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023"

EIONET,countryCode,Country,phenomenonTimePeriod_year,Agriculture_Million m3,Construction_Million m3,Electricity cooling_Million m3,Manufacturing_Million m3,Mining and Quarrying_Million m3,Public water supply_Million m3,dataSource

EU,FI,Finland,2000,50,,,,,,WAT007 2000-2022
EU,FI,Finland,2001,50,,,,,,WAT007 2000-2022
EU,FI,Finland,2002,50,,,,,,WAT007 2000-2022
EU,FI,Finland,2003,50,,,,,,WAT007 2000-2022
EU,FI,Finland,2004,50,,,,,,WAT007 2000-2022
EU,FI,Finland,2005,50,,,,,,WAT007 2000-2022
EU,FI,Finland,2006,48.1,,,,,,WAT007 2000-2022
EU,FI,Finland,2007,48,,,,,,WAT007 2000-2022
EU,FI,Finland,2008,48.1,,,,,,WAT007 2000-2022
EU,FI,Finland,2009,48.1,,,,,,WAT007 2000-2022
EU,FI,Finland,2010,48.1,,,,,,WAT007 2000-2022
EU,FI,Finland,2011,46.9,,,,,,WAT007 2000-2022
EU,FI,Finland,2012,46.9,,,,,,WAT007 2000-2022
EU,FI,Finland,2013,46.1,,,,,,WAT007 2000-2022
EU,FI,Finland,2014,46.1,,,,,,WAT007 2000-2022
EU,FI,Finland,2015,46.1,,,,,,WAT007 2000-2022
EU,FI,Finland,2016,46.2,,,,,,WAT007 2000-2022
EU,FI,Finland,2017,46.2,,,,,,WAT007 2000-2022
EU,FI,Finland,2018,46.2,,,,,,WAT007 2000-2022
EU,FI,Finland,2019,46.2,,,,,,WAT007 2000-2022
EU,FI,Finland,2020,45.3,,,,,,WAT007 2000-2022
