Downloaded from: https://www.eea.europa.eu/en/analysis/indicators/water-abstraction-by-source-and/water-abstraction-by-economic-sector

Publisher ,European Environment Agency,EEA

Sources ,https://www.eea.europa.eu/en/datahub/datahubitem-view/a4324714-784a-4763-b8b9-b8939ead87fe?activeAccordion=1092906,European Environment Agency (EEA),"Waterbase - Water Quantity, 2023"
 ,https://ec.europa.eu/eurostat/databrowser/view/env_wat_abs/default/table?lang=en&category=env.env_wat.env_nwat,Eurostat - Statistical Office of the European Union (ESTAT),Annual freshwater abstraction by source and sector

Geographical coverage ,"Cyprus, Portugal, Spain, Malta, Denmark, Iceland, Switzerland, Sweden, Netherlands, Austria, Belgium, Germany, Luxembourg, Ireland, Türkiye, France, Liechtenstein, Slovakia, Czechia, Norway, Italy, Slovenia, Montenegro, Croatia, Bosnia and Herzegovina, Greece, Estonia, Latvia, Lithuania, Serbia, Finland, North Macedonia, Hungary, Bulgaria, Albania, Poland, Romania, Kosovo (UNSCR 1244/99)"

Temporal coverage ,"2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023"

EIONET,countryCode,Country,phenomenonTimePeriod_year,Agriculture_Million m3,Construction_Million m3,Electricity cooling_Million m3,Manufacturing_Million m3,Mining and Quarrying_Million m3,Public water supply_Million m3,dataSource
Non-EU,RS,Serbia,2021,,,,68,,,WAT007 2000-2022
Non-EU,RS,Serbia,2022,,,,67.7,,,WAT007 2000-2022
Non-EU,RS,Serbia,2023,,,,66.7,,,ESTAT env_wat_a
Non-EU,RS,Serbia,2000,,,2086.3,,,,WAT007 2000-2022
Non-EU,RS,Serbia,2001,,,2267.1,,,,WAT007 2000-2022
Non-EU,RS,Serbia,2002,,,2155.7,,,,WAT007 2000-2022
Non-EU,RS,Serbia,2003,,,2274,,,,WAT007 2000-2022
Non-EU,RS,Serbia,2004,,,1705.4,,,,WAT007 2000-2022
Non-EU,RS,Serbia,2005,,,2828.7,,,,WAT007 2000-2022
Non-EU,RS,Serbia,2006,,,2962,,,,WAT007 2000-2022
Non-EU,RS,Serbia,2007,,,2973.6,,,,WAT007 2000-2022
Non-EU,RS,Serbia,2008,,,3070.9,,,,WAT007 2000-2022
Non-EU,RS,Serbia,2009,,,3217.9,,,,WAT007 2000-2022
Non-EU,RS,Serbia,2010,,,2986.4,,,,WAT007 2000-2022
Non-EU,RS,Serbia,2011,,,3327.5,,,,WAT007 2000-2022
Non-EU,RS,Serbia,2012,,,2929.8,,,,WAT007 2000-2022
Non-EU,RS,Serbia,2013,,,3263.7,,,,WAT007 2000-2022
Non-EU,RS,Serbia,2014,,,2533.8,,,,WAT007 2000-2022
Non-EU,RS,Serbia,2015,,,3148.1,,,,WAT007 2000-2022
Non-EU,RS,Serbia,2016,,,3244.2,,,,WAT007 2000-2022
Non-EU,RS,Serbia,2017,,,3834.1,,,,WAT007 2000-2022
Non-EU,RS,Serbia,2018,,,4029.8,,,,WAT007 2000-2022
Non-EU,RS,Serbia,2019,,,4080.3,,,,WAT007 2000-2022
Non-EU,RS,Serbia,2020,,,3825.7,,,,WAT007 2000-2022
Non-EU,RS,Serbia,2021,,,3574.5,,,,WAT007 2000-2022
Non-EU,RS,Serbia,2022,,,3038,,,,WAT007 2000-2022
Non-EU,RS,Serbia,2023,,,3552,,,,ESTAT env_wat_a
Non-EU,RS,Serbia,2000,,,,,,682.8,WAT007 2000-2022
Non-EU,RS,Serbia,2001,,,,,,696.4,WAT007 2000-2022
Non-EU,RS,Serbia,2002,,,,,,704.1,WAT007 2000-2022
Non-EU,RS,Serbia,2003,,,,,,702.1,WAT007 2000-2022
Non-EU,RS,Serbia,2004,,,,,,710.5,WAT007 2000-2022
Non-EU,RS,Serbia,2005,,,,,,692.6,WAT007 2000-2022
Non-EU,RS,Serbia,2006,,,,,,691,WAT007 2000-2022
Non-EU,RS,Serbia,2007,,,,,,691.9,WAT007 2000-2022
Non-EU,RS,Serbia,2008,,,,,,690.8,WAT007 2000-2022
Non-EU,RS,Serbia,2009,,,,,,684.8,WAT007 2000-2022
Non-EU,RS,Serbia,2010,,,,,,666.8,WAT007 2000-2022
Non-EU,RS,Serbia,2011,,,,,,672.9,WAT007 2000-2022
Non-EU,RS,Serbia,2012,,,,,,681.2,WAT007 2000-2022
Non-EU,RS,Serbia,2013,,,,,,657.6,WAT007 2000-2022
Non-EU,RS,Serbia,2014,,,,,,627.1,WAT007 2000-2022
Non-EU,RS,Serbia,2015,,,,,,644.8,WAT007 2000-2022
Non-EU,RS,Serbia,2016,,,,,,634.3,WAT007 2000-2022
Non-EU,RS,Serbia,2017,,,,,,659.5,WAT007 2000-2022
Non-EU,RS,Serbia,2018,,,,,,653.9,WAT007 2000-2022
Non-EU,RS,Serbia,2019,,,,,,668.2,WAT007 2000-2022
Non-EU,RS,Serbia,2020,,,,,,677.1,WAT007 2000-2022
Non-EU,RS,Serbia,2021,,,,,,686.7,WAT007 2000-2022
Non-EU,RS,Serbia,2022,,,,,,733.1,WAT007 2000-2022
Non-EU,RS,Serbia,2023,,,,,,722,ESTAT env_wat_a
Non-EU,RS,Serbia,2000,,0.2,,,,,WAT007 2000-2022
Non-EU,RS,Serbia,2001,,0.2,,,,,WAT007 2000-2022
Non-EU,RS,Serbia,2002,,0,,,,,WAT007 2000-2022
Non-EU,RS,Serbia,2003,,0.2,,,,,WAT007 2000-2022
Non-EU,RS,Serbia,2004,,0.2,,,,,WAT007 2000-2022
Non-EU,RS,Serbia,2005,,0.1,,,,,WAT007 2000-2022
Non-EU,RS,Serbia,2006,,0.2,,,,,WAT007 2000-2022
Non-EU,RS,Serbia,2007,,0.2,,,,,WAT007 2000-2022
Non-EU,RS,Serbia,2008,,0.2,,,,,WAT007 2000-2022
Non-EU,RS,Serbia,2009,,0.2,,,,,WAT007 2000-2022
Non-EU,RS,Serbia,2010,,0.2,,,,,WAT007 2000-2022
Non-EU,RS,Serbia,2011,,0.2,,,,,WAT007 2000-2022
Non-EU,RS,Serbia,2012,,0.2,,,,,WAT007 2000-2022
Non-EU,RS,Serbia,2013,,0.2,,,,,WAT007 2000-2022
Non-EU,RS,Serbia,2014,,0.2,,,,,WAT007 2000-2022
Non-EU,RS,Serbia,2015,,0.2,,,,,WAT007 2000-2022
Non-EU,RS,Serbia,2016,,0.3,,,,,WAT007 2000-2022
Non-EU,RS,Serbia,2017,,0.3,,,,,WAT007 2000-2022
Non-EU,RS,Serbia,2018,,0.3,,,,,WAT007 2000-2022
Non-EU,RS,Serbia,2019,,0.5,,,,,WAT007 2000-2022
Non-EU,RS,Serbia,2020,,0.3,,,,,WAT007 2000-2022
Non-EU,RS,Serbia,2021,,0.5,,,,,WAT007 2000-2022
Non-EU,RS,Serbia,2022,,0.3,,,,,WAT007 2000-2022
Non-EU,RS,Serbia,2023,,0.3,,,,,ESTAT env_wat_a

