Downloaded from: https://www.eea.europa.eu/en/analysis/indicators/water-abstraction-by-source-and/water-abstraction-by-economic-sector

Publisher ,European Environment Agency,EEA

Sources ,https://www.eea.europa.eu/en/datahub/datahubitem-view/a4324714-784a-4763-b8b9-b8939ead87fe?activeAccordion=1092906,European Environment Agency (EEA),"Waterbase - Water Quantity, 2023"
 ,https://ec.europa.eu/eurostat/databrowser/view/env_wat_abs/default/table?lang=en&category=env.env_wat.env_nwat,Eurostat - Statistical Office of the European Union (ESTAT),Annual freshwater abstraction by source and sector

Geographical coverage ,"Cyprus, Portugal, Spain, Malta, Denmark, Iceland, Switzerland, Sweden, Netherlands, Austria, Belgium, Germany, Luxembourg, Ireland, Türkiye, France, Liechtenstein, Slovakia, Czechia, Norway, Italy, Slovenia, Montenegro, Croatia, Bosnia and Herzegovina, Greece, Estonia, Latvia, Lithuania, Serbia, Finland, North Macedonia, Hungary, Bulgaria, Albania, Poland, Romania, Kosovo (UNSCR 1244/99)"

Temporal coverage ,"2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023"

EIONET,countryCode,Country,phenomenonTimePeriod_year,Agriculture_Million m3,Construction_Million m3,Electricity cooling_Million m3,Manufacturing_Million m3,Mining and Quarrying_Million m3,Public water supply_Million m3,dataSource

EU,CY,Cyprus,2000,144.7,,,,,,WAT007 2000-2022
EU,CY,Cyprus,2001,139.1,,,,,,WAT007 2000-2022
EU,CY,Cyprus,2002,160.6,,,,,,WAT007 2000-2022
EU,CY,Cyprus,2003,180.8,,,,,,WAT007 2000-2022
EU,CY,Cyprus,2004,203.9,,,,,,WAT007 2000-2022
EU,CY,Cyprus,2005,165.4,,,,,,WAT007 2000-2022
EU,CY,Cyprus,2006,153.2,,,,,,WAT007 2000-2022
EU,CY,Cyprus,2007,143,,,,,,WAT007 2000-2022
EU,CY,Cyprus,2008,111,,,,,,WAT007 2000-2022
EU,CY,Cyprus,2009,141,,,,,,WAT007 2000-2022
EU,CY,Cyprus,2010,149.4,,,,,,WAT007 2000-2022
EU,CY,Cyprus,2011,164.6,,,,,,WAT007 2000-2022
EU,CY,Cyprus,2012,171,,,,,,WAT007 2000-2022
EU,CY,Cyprus,2013,167.6,,,,,,WAT007 2000-2022
EU,CY,Cyprus,2014,148.3,,,,,,WAT007 2000-2022
EU,CY,Cyprus,2015,165.2,,,,,,WAT007 2000-2022
EU,CY,Cyprus,2016,170.3,,,,,,WAT007 2000-2022
EU,CY,Cyprus,2017,167.2,,,,,,WAT007 2000-2022
EU,CY,Cyprus,2018,157.3,,,,,,WAT007 2000-2022
EU,CY,Cyprus,2019,147.9,,,,,,WAT007 2000-2022
EU,CY,Cyprus,2020,156.2,,,,,,WAT007 2000-2022
EU,CY,Cyprus,2021,163.2,,,,,,WAT007 2000-2022
EU,CY,Cyprus,2022,161,,,,,,WAT007 2000-2022
EU,CY,Cyprus,2023,164.6,,,,,,ESTAT env_wat_a
EU,CY,Cyprus,2000,,,,,0,,WAT007 2000-2022
EU,CY,Cyprus,2001,,,,,0,,WAT007 2000-2022
EU,CY,Cyprus,2002,,,,,0,,WAT007 2000-2022
EU,CY,Cyprus,2003,,,,,0,,WAT007 2000-2022
EU,CY,Cyprus,2004,,,,,0,,WAT007 2000-2022
EU,CY,Cyprus,2005,,,,,0,,WAT007 2000-2022
