Downloaded from: https://www.eea.europa.eu/en/analysis/indicators/water-abstraction-by-source-and/water-abstraction-by-economic-sector

Publisher ,European Environment Agency,EEA

Sources ,https://www.eea.europa.eu/en/datahub/datahubitem-view/a4324714-784a-4763-b8b9-b8939ead87fe?activeAccordion=1092906,European Environment Agency (EEA),"Waterbase - Water Quantity, 2023"
 ,https://ec.europa.eu/eurostat/databrowser/view/env_wat_abs/default/table?lang=en&category=env.env_wat.env_nwat,Eurostat - Statistical Office of the European Union (ESTAT),Annual freshwater abstraction by source and sector

Geographical coverage ,"Cyprus, Portugal, Spain, Malta, Denmark, Iceland, Switzerland, Sweden, Netherlands, Austria, Belgium, Germany, Luxembourg, Ireland, Türkiye, France, Liechtenstein, Slovakia, Czechia, Norway, Italy, Slovenia, Montenegro, Croatia, Bosnia and Herzegovina, Greece, Estonia, Latvia, Lithuania, Serbia, Finland, North Macedonia, Hungary, Bulgaria, Albania, Poland, Romania, Kosovo (UNSCR 1244/99)"

Temporal coverage ,"2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023"

EIONET,countryCode,Country,phenomenonTimePeriod_year,Agriculture_Million m3,Construction_Million m3,Electricity cooling_Million m3,Manufacturing_Million m3,Mining and Quarrying_Million m3,Public water supply_Million m3,dataSource
EU,SI,Slovenia,2007,,,,54.9,,,WAT007 2000-2022
EU,SI,Slovenia,2008,,,,48.1,,,WAT007 2000-2022
EU,SI,Slovenia,2009,,,,48.4,,,WAT007 2000-2022
EU,SI,Slovenia,2010,,,,49.6,,,WAT007 2000-2022
EU,SI,Slovenia,2011,,,,45.1,,,WAT007 2000-2022
EU,SI,Slovenia,2012,,,,40.5,,,WAT007 2000-2022
EU,SI,Slovenia,2013,,,,43.1,,,WAT007 2000-2022
EU,SI,Slovenia,2014,,,,43,,,WAT007 2000-2022
EU,SI,Slovenia,2015,,,,40.9,,,WAT007 2000-2022
EU,SI,Slovenia,2016,,,,40.6,,,WAT007 2000-2022
EU,SI,Slovenia,2017,,,,41.7,,,WAT007 2000-2022
EU,SI,Slovenia,2018,,,,40.4,,,WAT007 2000-2022
EU,SI,Slovenia,2019,,,,41.7,,,WAT007 2000-2022
EU,SI,Slovenia,2020,,,,37.1,,,WAT007 2000-2022
EU,SI,Slovenia,2021,,,,35.8,,,WAT007 2000-2022
EU,SI,Slovenia,2022,,,,36.4,,,WAT007 2000-2022
EU,SI,Slovenia,2023,,,,33,,,ESTAT env_wat_a
EU,SI,Slovenia,2000,,,599.1,,,,WAT007 2000-2022
EU,SI,Slovenia,2001,,,636.1,,,,WAT007 2000-2022
EU,SI,Slovenia,2002,,,621.6,,,,WAT007 2000-2022
EU,SI,Slovenia,2003,,,587.9,,,,WAT007 2000-2022
EU,SI,Slovenia,2004,,,746.5,,,,WAT007 2000-2022
EU,SI,Slovenia,2005,,,685.9,,,,WAT007 2000-2022
EU,SI,Slovenia,2006,,,666.8,,,,WAT007 2000-2022
EU,SI,Slovenia,2007,,,706.3,,,,WAT007 2000-2022
EU,SI,Slovenia,2008,,,821.4,,,,WAT007 2000-2022
EU,SI,Slovenia,2009,,,725.6,,,,WAT007 2000-2022
EU,SI,Slovenia,2010,,,706.9,,,,WAT007 2000-2022
EU,SI,Slovenia,2011,,,632,,,,WAT007 2000-2022
EU,SI,Slovenia,2012,,,576,,,,WAT007 2000-2022
EU,SI,Slovenia,2013,,,681.8,,,,WAT007 2000-2022
EU,SI,Slovenia,2014,,,769.6,,,,WAT007 2000-2022
EU,SI,Slovenia,2015,,,685.5,,,,WAT007 2000-2022
EU,SI,Slovenia,2016,,,678.6,,,,WAT007 2000-2022
EU,SI,Slovenia,2017,,,713.9,,,,WAT007 2000-2022
EU,SI,Slovenia,2018,,,742.3,,,,WAT007 2000-2022
EU,SI,Slovenia,2019,,,727.1,,,,WAT007 2000-2022
EU,SI,Slovenia,2020,,,792,,,,WAT007 2000-2022
EU,SI,Slovenia,2021,,,717.1,,,,WAT007 2000-2022
EU,SI,Slovenia,2022,,,605.9,,,,WAT007 2000-2022
EU,SI,Slovenia,2023,,,724.3,,,,ESTAT env_wat_a
EU,SI,Slovenia,2000,,,,,,108.2,WAT007 2000-2022
EU,SI,Slovenia,2001,,,,,,106.5,WAT007 2000-2022
EU,SI,Slovenia,2002,,,,,,187.1,WAT007 2000-2022
EU,SI,Slovenia,2003,,,,,,178.7,WAT007 2000-2022
EU,SI,Slovenia,2004,,,,,,162.5,WAT007 2000-2022
EU,SI,Slovenia,2005,,,,,,163.4,WAT007 2000-2022
EU,SI,Slovenia,2006,,,,,,166.2,WAT007 2000-2022
EU,SI,Slovenia,2007,,,,,,167.4,WAT007 2000-2022
EU,SI,Slovenia,2008,,,,,,166.7,WAT007 2000-2022
EU,SI,Slovenia,2009,,,,,,165.4,WAT007 2000-2022
EU,SI,Slovenia,2010,,,,,,166.2,WAT007 2000-2022
EU,SI,Slovenia,2011,,,,,,169.1,WAT007 2000-2022
EU,SI,Slovenia,2012,,,,,,161.7,WAT007 2000-2022
EU,SI,Slovenia,2013,,,,,,164,WAT007 2000-2022
EU,SI,Slovenia,2014,,,,,,163,WAT007 2000-2022
EU,SI,Slovenia,2015,,,,,,164.4,WAT007 2000-2022
EU,SI,Slovenia,2016,,,,,,161.8,WAT007 2000-2022
EU,SI,Slovenia,2017,,,,,,169.3,WAT007 2000-2022
EU,SI,Slovenia,2018,,,,,,170.7,WAT007 2000-2022
EU,SI,Slovenia,2019,,,,,,170,WAT007 2000-2022
EU,SI,Slovenia,2020,,,,,,168.9,WAT007 2000-2022
EU,SI,Slovenia,2021,,,,,,173.4,WAT007 2000-2022
EU,SI,Slovenia,2022,,,,,,179.3,WAT007 2000-2022
EU,SI,Slovenia,2023,,,,,,188.4,ESTAT env_wat_a
EU,SI,Slovenia,2008,,0.5,,,,,WAT007 2000-2022
EU,SI,Slovenia,2009,,0.1,,,,,WAT007 2000-2022

